"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210921","경의선","곡산","175","198","20210924"
"20210921","경강선","곤지암","1244","1157","20210924"
"20210921","6호선","공덕","3176","3284","20210924"
"20210921","5호선","공덕","1990","2171","20210924"
"20210921","공항철도 1호선","공덕","669","966","20210924"
"20210921","경의선","공덕","925","929","20210924"
"20210921","7호선","공릉(서울과학기술대)","3434","3827","20210924"
"20210921","9호선","공항시장","1010","1198","20210924"
"20210921","공항철도 1호선","공항화물청사","752","821","20210924"
"20210921","과천선","과천","1542","1438","20210924"
"20210921","경부선","관악","2497","2344","20210924"
"20210921","5호선","광나루(장신대)","3508","3136","20210924"
"20210921","경부선","광명","1294","857","20210924"
"20210921","7호선","광명사거리","7347","7347","20210924"
"20210921","경원선","광운대","2687","2859","20210924"
"20210921","5호선","광화문(세종문화회관)","4539","4251","20210924"
"20210921","6호선","광흥창(서강)","1810","1837","20210924"
"20210921","3호선","교대(법원.검찰청)","1476","974","20210924"
"20210921","2호선","교대(법원.검찰청)","3851","4303","20210924"
"20210921","경부선","구로","5548","5973","20210924"
"20210921","2호선","구로디지털단지","12023","13166","20210924"
"20210921","분당선","구룡","295","328","20210924"
"20210921","중앙선","구리","4226","4492","20210924"
"20210921","9호선","구반포","370","414","20210924"
"20210921","6호선","구산","2389","1806","20210924"
"20210921","분당선","구성","1308","1341","20210924"
"20210921","2호선","구의(광진구청)","5842","6257","20210924"
"20210921","경인선","구일","1828","1875","20210924"
"20210921","3호선","구파발","5990","6266","20210924"
"20210921","중앙선","국수","474","353","20210924"
"20210921","9호선","국회의사당","1036","1068","20210924"
"20210921","7호선","군자(능동)","4195","3781","20210924"
"20210921","5호선","군자(능동)","3030","3712","20210924"
"20210921","경부선","군포","2014","1910","20210924"
"20210921","경춘선","굴봉산","137","91","20210924"
"20210921","7호선","굴포천","2948","2960","20210924"
"20210921","5호선","굽은다리(강동구민회관앞)","2809","2738","20210924"
"20210921","경춘선","금곡","657","586","20210924"
"20210921","경의선","금릉","1780","1658","20210924"
"20210921","경부선","금정","8542","8844","20210924"
"20210921","경부선","금천구청","4082","4271","20210924"
"20210921","경의선","금촌","3090","3108","20210924"
"20210921","3호선","금호","2422","2375","20210924"
"20210921","분당선","기흥","3099","2695","20210924"
"20210921","5호선","길동","2167","2397","20210924"
"20210921","4호선","길음","5865","5845","20210924"
"20210921","경춘선","김유정","300","271","20210924"
"20210921","공항철도 1호선","김포공항","10842","4775","20210924"
"20210921","5호선","김포공항","5846","4717","20210924"
"20210921","9호선","김포공항","6109","8404","20210924"
"20210921","5호선","까치산","9128","9929","20210924"
"20210921","7호선","까치울","2290","2438","20210924"
"20210921","2호선","낙성대(강감찬)","6751","8199","20210924"
"20210921","7호선","남구로","4876","5014","20210924"
"20210921","수인선","남동인더스파크","390","420","20210924"
"20210921","3호선","남부터미널(예술의전당)","10011","6301","20210924"
"20210921","7호선","남성","2901","3160","20210924"
"20210921","경부선","남영","2073","2374","20210924"
"20210921","경춘선","남춘천","2102","1729","20210924"
"20210921","4호선","남태령","404","338","20210924"
"20210921","8호선","남한산성입구(성남법원.검찰청)","3861","3562","20210924"
"20210921","7호선","내방","2327","2598","20210924"
"20210921","9호선","노들","1325","1189","20210924"
"20210921","9호선","노량진","7726","8952","20210924"
"20210921","경부선","노량진","3564","3763","20210924"
"20210921","7호선","노원","5031","5458","20210924"
"20210921","4호선","노원","6326","6911","20210924"
"20210921","3호선","녹번","4139","4152","20210924"
"20210921","6호선","녹사평(용산구청)","2000","2015","20210924"
"20210921","경원선","녹양","1718","1568","20210924"
"20210921","경원선","녹천","1789","1481","20210924"
"20210921","7호선","논현","2612","3014","20210924"
"20210921","경의선","능곡","1342","1302","20210924"
"20210921","8호선","단대오거리","3020","3042","20210924"
"20210921","수인선","달월","31","37","20210924"
"20210921","5호선","답십리","3978","4015","20210924"
"20210921","4호선","당고개","4888","4493","20210924"
"20210921","2호선","당산","4574","4903","20210924"
"20210921","9호선","당산","4042","4820","20210924"
"20210921","경부선","당정","1711","1738","20210924"
"20210921","일산선","대곡","566","460","20210924"
"20210921","과천선","대공원","3367","3268","20210924"
"20210921","2호선","대림(구로구청)","8658","9597","20210924"
"20210921","7호선","대림(구로구청)","5141","5180","20210924"
"20210921","분당선","대모산입구","1065","996","20210924"
"20210921","경부선","대방","3023","3347","20210924"
"20210921","경춘선","대성리","427","372","20210924"
"20210921","안산선","대야미","1613","1581","20210924"
"20210921","3호선","대청","2127","2188","20210924"
"20210921","3호선","대치","2796","2517","20210924"
"20210921","일산선","대화","3530","3375","20210924"
"20210921","6호선","대흥(서강대앞)","1903","2074","20210924"
"20210921","경원선","덕계","1058","982","20210924"
"20210921","중앙선","덕소","2248","2173","20210924"
"20210921","경원선","덕정","2354","2210","20210924"
"20210921","분당선","도곡","1081","1028","20210924"
"20210921","3호선","도곡","820","924","20210924"
"20210921","중앙선","도농","2937","2641","20210924"
"20210921","2호선","도림천","249","253","20210924"
"20210921","경원선","도봉","2225","2099","20210924"
"20210921","7호선","도봉산","2896","3640","20210924"
"20210921","경원선","도봉산","3425","2398","20210924"
"20210921","중앙선","도심","742","656","20210924"
"20210921","경인선","도원","1045","970","20210924"
"20210921","경인선","도화","1568","1396","20210924"
"20210921","3호선","독립문","2069","2294","20210924"
"20210921","6호선","독바위","1024","1127","20210924"
"20210921","경부선","독산","3532","3837","20210924"
"20210921","6호선","돌곶이","2542","2604","20210924"
"20210921","1호선","동대문","6820","6399","20210924"
"20210921","4호선","동대문","2295","2125","20210924"
"20210921","2호선","동대문역사문화공원(DDP)","3361","3874","20210924"
"20210921","4호선","동대문역사문화공원(DDP)","3907","3620","20210924"
"20210921","5호선","동대문역사문화공원(DDP)","349","447","20210924"
"20210921","3호선","동대입구","2103","2531","20210924"
"20210921","경원선","동두천","889","1037","20210924"
"20210921","경원선","동두천중앙","1669","1524","20210924"
"20210921","1호선","동묘앞","3528","4072","20210924"
"20210921","6호선","동묘앞","2566","2560","20210924"
"20210921","경인선","동암","6559","6687","20210924"
"20210921","경인선","동인천","5819","5545","20210924"
"20210921","9호선","동작(현충원)","632","571","20210924"
"20210921","4호선","동작(현충원)","898","875","20210924"
"20210921","경부선","두정","2730","2872","20210924"
"20210921","5호선","둔촌동","1937","2099","20210924"
"20210921","9호선2~3단계","둔촌오륜","212","186","20210924"
"20210921","9호선","등촌","2753","3098","20210924"
"20210921","경의선","디지털미디어시티","929","820","20210924"
"20210921","6호선","디지털미디어시티","2923","3087","20210924"
"20210921","공항철도 1호선","디지털미디어시티","1996","2217","20210924"
"20210921","2호선","뚝섬","3479","3807","20210924"
"20210921","7호선","뚝섬유원지","5059","4718","20210924"
"20210921","5호선","마곡","1655","1769","20210924"
"20210921","공항철도 1호선","마곡나루(서울식물원)","1254","1377","20210924"
"20210921","9호선","마곡나루(서울식물원)","2554","2939","20210924"
"20210921","일산선","마두","1893","1810","20210924"
"20210921","7호선","마들","4227","4140","20210924"
"20210921","경춘선","마석","1889","1724","20210924"
"20210921","5호선","마장","1448","1419","20210924"
"20210921","5호선","마천","1944","1961","20210924"
"20210921","5호선","마포","2413","2468","20210924"
"20210921","6호선","마포구청","3831","3771","20210924"
"20210921","중앙선","망우","3001","3086","20210924"
"20210921","6호선","망원","4107","4949","20210924"
"20210921","경원선","망월사","2509","2579","20210924"
"20210921","분당선","망포","3110","3251","20210924"
"20210921","분당선","매교","798","786","20210924"
"20210921","3호선","매봉","1753","1868","20210924"
"20210921","분당선","매탄권선","1413","1354","20210924"
"20210921","7호선","먹골","3184","3243","20210924"
"20210921","7호선","면목","5077","5375","20210924"
"20210921","4호선","명동","5397","5403","20210924"
"20210921","5호선","명일","1998","2032","20210924"
"20210921","경부선","명학","1981","2008","20210924"
"20210921","분당선","모란","6046","6285","20210924"
"20210921","8호선","모란","1353","1203","20210924"
"20210921","5호선","목동","4185","4408","20210924"
"20210921","8호선","몽촌토성(평화의문)","1752","1788","20210924"
"20210921","3호선","무악재","1189","1280","20210924"
"20210921","2호선","문래","3230","3543","20210924"
"20210921","경의선","문산","2826","2631","20210924"
"20210921","8호선","문정","2042","2268","20210924"
"20210921","분당선","미금","3442","3753","20210924"
"20210921","5호선","미사","4338","4762","20210924"
"20210921","4호선","미아(서울사이버대학)","4763","4731","20210924"
"20210921","4호선","미아사거리","8657","8322","20210924"
"20210921","안산선","반월","1577","1586","20210924"
"20210921","7호선","반포","1252","1077","20210924"
"20210921","5호선","발산","3840","4065","20210924"
"20210921","2호선","방배","2706","2783","20210924"
"20210921","5호선","방이","1529","1545","20210924"
"20210921","경원선","방학","3726","3700","20210924"
"20210921","5호선","방화","2218","2179","20210924"
"20210921","장항선","배방","685","506","20210924"
"20210921","경의선","백마","1824","1774","20210924"
"20210921","일산선","백석","2926","2950","20210924"
"20210921","경춘선","백양리","74","71","20210924"
"20210921","경인선","백운","2831","2648","20210924"
"20210921","6호선","버티고개","541","673","20210924"
"20210921","과천선","범계","6203","6308","20210924"
"20210921","경춘선","별내","1017","979","20210924"
"20210921","경부선","병점","5763","6372","20210924"
"20210921","7호선","보라매","2233","2378","20210924"
"20210921","6호선","보문","2032","2235","20210924"
"20210921","우이신설선","보문","468","526","20210924"
"20210921","경원선","보산","968","940","20210924"
